id,parent_id,handle,vendor,tags,options,title,body_html,option1,option2,option3,sku,requires_shipping,taxable,image,available,price,grams,compare_at_price,position
43149995802823,7653514739911,0381001,Norman D. Levy,"['Author_Norman D. Levy', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",7 Highways of the Soul,"
""And You Shall Teach Your Children""Deuteronomy / Ekev 11:19
No matter what road you're on,you're exactly where you are supposed to be.In 1999, Norman D. Levy found himself at a crossroads. Life as heknew it was crumbling around him. His business was failing; hismarriage dissolving. He was faced with a choice. Either run from histroubles (all the way to California from New York) or stay and trustin Hashem.He chose to stay.Leaning deeply into his faith and with the conviction that, morethan anything else, he needed to be there for his children, Normanweathered the rocky roads that eventually led him into the light.Through prayer and resilience, he found his way to a better place, ahappier life, surrounded by people he loves.Through the course of his life transformation, Norman wrote abouthis experiences and has compiled those writings in a series of lettersto his children, imparting his advice on how to weather the storms,navigate the rough roads, and take moments to enjoy the path whenit is clear.In 7 Highways of the Soul, we are shown that no matter what roadyou are on, if you invite Hashem to guide you, you will never belost...only blessed.
ABOUT THE AUTHORNorman D. Levy is an entrepreneur in the garment industry andan avid writer having been published in various publications andmagazines. Norman's greatest wish is to assist others as othershave helped him. He is strong in his faith and hopes that all thosewho are struggling find their way back Home to Hashem.










Sku:
0381001


Author:
Norman D. Levy


Isbn 13:
9781989840382


Isbn 10:
1989840388


Pages:
187


Size:
5.7"" x 8.7""


Binding:
Hardcover


Date:
11/13/2022


Imprint:
Big Moose Publishing


",Default Title,,,0381001,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/0381001.jpg?v=1680554907,True,19.99,363,0.00,1
43477406744775,7799730077895,nsech,Rabbi Nachman Seltzer,"['Author_Rabbi Nachman Seltzer', 'Biographies & Memoirs', 'Categories_Biographies & Memoirs']","[{'name': 'Binding', 'position': 1, 'values': ['Hardcover', 'Paperback']}]",Hardcover,"
The Epic Story ofEli Beer and United Hatzalah
""Eli Beer is credited with saving the lives of so many of our people andhas devoted his life to healing the sick and infirm.""-Rav Yisroel Meir Lau, Former Chief Rabbi Of Israel
""You'll be swept away by this inspiring account - the spellbinding storyof saving lives, the thrilling tale of doing so against all odds.""-Rav Yitzchok Dovid Grossman
""I've seen their incredible work - work that comes from their souls andsaves other souls...-Prime Minister Binyamin Netanyahu
""This is the captivating story of one of the greatest social entrepreneursof our generation. Eli Beer took a simple idea and turned it into amassive life-saving enterprise. Read these pages to find out how.""-Ambassador David Friedman
""Eli has developed a remarkable institution that uses the most currenttechnology to allow life-saving volunteers to get to accident, terroristand other life and death locations in record time. His own life story isthe stuff of heroic biographies.""-Professor Alan Dershowitz
""What a book! It should be mandatory reading for young and old, whowill learn from Eli Beer's determination, willpower, grit, and genuinelove for every person. It's a story of greatness and fortitude, describinghow much one person can accomplish.""-Avraham Fried
WATCH: The Epic Story of Eli Beer and United Hatzalah








HardcoverPaperback




Sku:► (Click Here For Options)

NSECH


Author:
Rabbi Nachman Seltzer


Isbn 13:
9781422633076


Isbn 10:
1422633071


Pages:
469


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
3/16/2023


Imprint:
Artscroll Mesorah Publications


",Hardcover,,,NSECH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/NSECH.jpg?v=1698952405,True,25.99,816,29.99,1
43804668756167,7799730077895,nsech,Rabbi Nachman Seltzer,"['Author_Rabbi Nachman Seltzer', 'Biographies & Memoirs', 'Categories_Biographies & Memoirs']","[{'name': 'Binding', 'position': 1, 'values': ['Hardcover', 'Paperback']}]",Paperback,"
The Epic Story ofEli Beer and United Hatzalah
""Eli Beer is credited with saving the lives of so many of our people andhas devoted his life to healing the sick and infirm.""-Rav Yisroel Meir Lau, Former Chief Rabbi Of Israel
""You'll be swept away by this inspiring account - the spellbinding storyof saving lives, the thrilling tale of doing so against all odds.""-Rav Yitzchok Dovid Grossman
""I've seen their incredible work - work that comes from their souls andsaves other souls...-Prime Minister Binyamin Netanyahu
""This is the captivating story of one of the greatest social entrepreneursof our generation. Eli Beer took a simple idea and turned it into amassive life-saving enterprise. Read these pages to find out how.""-Ambassador David Friedman
""Eli has developed a remarkable institution that uses the most currenttechnology to allow life-saving volunteers to get to accident, terroristand other life and death locations in record time. His own life story isthe stuff of heroic biographies.""-Professor Alan Dershowitz
""What a book! It should be mandatory reading for young and old, whowill learn from Eli Beer's determination, willpower, grit, and genuinelove for every person. It's a story of greatness and fortitude, describinghow much one person can accomplish.""-Avraham Fried
WATCH: The Epic Story of Eli Beer and United Hatzalah








HardcoverPaperback




Sku:► (Click Here For Options)

NSECH


Author:
Rabbi Nachman Seltzer


Isbn 13:
9781422633076


Isbn 10:
1422633071


Pages:
469


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
3/16/2023


Imprint:
Artscroll Mesorah Publications


",Paperback,,,NSECP,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/NSECH.jpg?v=1698952405,True,13.99,816,15.99,2
43556329586887,7830523838663,f-8499,Eli Gurfein,"['Author_Eli Gurfein', 'Categories_Humor', 'Humor']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",999 Knock Knock Jokes,"
100%KosherDid You HearAbout The Guy WhoWrote The FirstKnock-KnockJoke?He WonThe No-BelPrize!





Sku:
F-8499


Author:
Eli Gurfein


Isbn 13:
9781961602229


Isbn 10:
1961602229


Pages:
132


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
11/27/2023


Imprint:
Feldheim Publishers


",Default Title,,,F-8499,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-8499.jpg?v=1701313698,True,8.99,318,9.99,1
43477406613703,7799730012359,ddobh,Rabbi David Sutton,"['Author_Rabbi David Sutton', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Binding', 'position': 1, 'values': ['Hardcover', 'Paperback']}, {'name': 'Size', 'position': 2, 'values': ['Full Size', 'Pocket Size']}]",Hardcover / Full Size,"
Filling Your DayWith Trust and Reliance on HashemBased on Shaar HaBitachon
Bitachon. How to get it. How to strengthen it. How to learn to rely onHashem. In every part of our lives.
Bitachon - knowing that you can fully rely on Hashem, and only onHashem - is an essential part of our Chovos HaLevavos, our ""service ofthe heart."" It is the wondrous gift that enables us to enjoy the blessingof menuchas hanefesh - a hard-to-define concept that includesserenity, tranquility, and peace of mind.
Rabbi David Sutton, author of many important works includingBeis HaLevi on Bitachon and Embrace Shabbos, shares with usmore than 130 readings, designed for the consistent daily use thatenables truly effective change. Drawn from the classic wisdom of theChovos HaLevavos Shaar HaBitachon, these insights into this ""serviceof the heart"" are remarkably contemporary, speaking to our ownchallenges. Each reading ends with a practical takeaway, ensuringthat we incorporate bitachon into our everyday encounters. And ofcourse, Rabbi Sutton shares stories that show us the amazing powerof bitachon.In these readings we will learn how to reframe our thoughts. Wewill explore hashgachah pratis. We will see how to properly balancehishtadlus, human effort, with bitachon in Hashem, and how tostrengthen our connection to Hashem both in good times and hardones.Fitness experts say that to keep your heart strong and healthy, youneed to do a cardio workout. And you need to do it regularly andconsistently. It's the same with bitachon: To keep your ""service of theheart"" strong and healthy - you need a daily workout. And that's whatthis book gives you: A cardio workout of the spirit!
WATCH: Rabbi David Sutton on the Bitachon Book That Will Change Your Life!



Listen to Rabbi David Sutton discuss A Daily Dose of Bitachon on the Nachum Segal Network!











Hardcover - Full SizeHardcover - Pocket SizePaperback - Pocket Size




Sku:► (Click Here For Options)

DDOBH


Author:
Rabbi David Sutton


Isbn 13:
9781422632154


Isbn 10:
1422632156


Pages:
375


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
7/25/2022


Imprint:
Artscroll Mesorah Publications


",Hardcover,Full Size,,DDOBH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/DDOBH.jpg?v=1698952402,True,25.99,726,29.99,1
43477406646471,7799730012359,ddobh,Rabbi David Sutton,"['Author_Rabbi David Sutton', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Binding', 'position': 1, 'values': ['Hardcover', 'Paperback']}, {'name': 'Size', 'position': 2, 'values': ['Full Size', 'Pocket Size']}]",Hardcover / Pocket Size,"
Filling Your DayWith Trust and Reliance on HashemBased on Shaar HaBitachon
Bitachon. How to get it. How to strengthen it. How to learn to rely onHashem. In every part of our lives.
Bitachon - knowing that you can fully rely on Hashem, and only onHashem - is an essential part of our Chovos HaLevavos, our ""service ofthe heart."" It is the wondrous gift that enables us to enjoy the blessingof menuchas hanefesh - a hard-to-define concept that includesserenity, tranquility, and peace of mind.
Rabbi David Sutton, author of many important works includingBeis HaLevi on Bitachon and Embrace Shabbos, shares with usmore than 130 readings, designed for the consistent daily use thatenables truly effective change. Drawn from the classic wisdom of theChovos HaLevavos Shaar HaBitachon, these insights into this ""serviceof the heart"" are remarkably contemporary, speaking to our ownchallenges. Each reading ends with a practical takeaway, ensuringthat we incorporate bitachon into our everyday encounters. And ofcourse, Rabbi Sutton shares stories that show us the amazing powerof bitachon.In these readings we will learn how to reframe our thoughts. Wewill explore hashgachah pratis. We will see how to properly balancehishtadlus, human effort, with bitachon in Hashem, and how tostrengthen our connection to Hashem both in good times and hardones.Fitness experts say that to keep your heart strong and healthy, youneed to do a cardio workout. And you need to do it regularly andconsistently. It's the same with bitachon: To keep your ""service of theheart"" strong and healthy - you need a daily workout. And that's whatthis book gives you: A cardio workout of the spirit!
WATCH: Rabbi David Sutton on the Bitachon Book That Will Change Your Life!



Listen to Rabbi David Sutton discuss A Daily Dose of Bitachon on the Nachum Segal Network!











Hardcover - Full SizeHardcover - Pocket SizePaperback - Pocket Size




Sku:► (Click Here For Options)

DDOBH


Author:
Rabbi David Sutton


Isbn 13:
9781422632154


Isbn 10:
1422632156


Pages:
375


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
7/25/2022


Imprint:
Artscroll Mesorah Publications


",Hardcover,Pocket Size,,PDDOBH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/DDOBH.jpg?v=1698952402,True,14.99,318,16.99,2
43804668723399,7799730012359,ddobh,Rabbi David Sutton,"['Author_Rabbi David Sutton', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Binding', 'position': 1, 'values': ['Hardcover', 'Paperback']}, {'name': 'Size', 'position': 2, 'values': ['Full Size', 'Pocket Size']}]",Paperback / Pocket Size,"
Filling Your DayWith Trust and Reliance on HashemBased on Shaar HaBitachon
Bitachon. How to get it. How to strengthen it. How to learn to rely onHashem. In every part of our lives.
Bitachon - knowing that you can fully rely on Hashem, and only onHashem - is an essential part of our Chovos HaLevavos, our ""service ofthe heart."" It is the wondrous gift that enables us to enjoy the blessingof menuchas hanefesh - a hard-to-define concept that includesserenity, tranquility, and peace of mind.
Rabbi David Sutton, author of many important works includingBeis HaLevi on Bitachon and Embrace Shabbos, shares with usmore than 130 readings, designed for the consistent daily use thatenables truly effective change. Drawn from the classic wisdom of theChovos HaLevavos Shaar HaBitachon, these insights into this ""serviceof the heart"" are remarkably contemporary, speaking to our ownchallenges. Each reading ends with a practical takeaway, ensuringthat we incorporate bitachon into our everyday encounters. And ofcourse, Rabbi Sutton shares stories that show us the amazing powerof bitachon.In these readings we will learn how to reframe our thoughts. Wewill explore hashgachah pratis. We will see how to properly balancehishtadlus, human effort, with bitachon in Hashem, and how tostrengthen our connection to Hashem both in good times and hardones.Fitness experts say that to keep your heart strong and healthy, youneed to do a cardio workout. And you need to do it regularly andconsistently. It's the same with bitachon: To keep your ""service of theheart"" strong and healthy - you need a daily workout. And that's whatthis book gives you: A cardio workout of the spirit!
WATCH: Rabbi David Sutton on the Bitachon Book That Will Change Your Life!



Listen to Rabbi David Sutton discuss A Daily Dose of Bitachon on the Nachum Segal Network!











Hardcover - Full SizeHardcover - Pocket SizePaperback - Pocket Size




Sku:► (Click Here For Options)

DDOBH


Author:
Rabbi David Sutton


Isbn 13:
9781422632154


Isbn 10:
1422632156


Pages:
375


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
7/25/2022


Imprint:
Artscroll Mesorah Publications


",Paperback,Pocket Size,,DDOBP,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/DDOBH.jpg?v=1698952402,True,13.99,726,15.99,3
43791767797959,7913959751879,ddopbh,Rabbi David Sutton,"['Author_Rabbi David Sutton', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Daily Dose of Pesukim of Bitachon,"
StrengtheningYour Reliance On HashemOne Pasuk A Day
Based On Verses of BitachonCompiled By R' Yosef Zundel of SalantA life lived with tranquility and confidence. Success in business.Protection in times of danger. And, greatest of all, a way to strengthenour connection to Hashem. Yes, the blessings of bitachon are immeasurable.But how do we truly incorporate such trust in Hashem into our hearts?The Talmud Yerushalmi, the Zohar, the Maharal, and many othersources offer us a time-tested and effective means for embeddingbitachon firmly within us. The Maharal even states that this technique isa segulah for success in business and protection in times of war.What is this ultra-powerful technique?Pesukim of bitachon.That's right, pesukim, brief verses from Tanach.Reciting specific verses, these sources tell us, is an extremelypowerful way of incorporating bitachon - and all its blessings - intoevery aspect of our lives. Indeed, when we internalize these pesukim, wewill transform our very essence.Rav Yosef Zundel of Salant, the teacher of Rav Yisrael Salanter, listedspecific pesukim that strengthen our trust in G-d's providence, faith, andsalvation. In this groundbreaking work, Rabbi David Sutton examineseach of those pesukim, and gives us a greater understanding of the manylessons we can learn from them. Through stories and insights, he showsus how to use the pesukim to strengthen our bitachon. Each pasuk isfollowed by a brief ""Recap"" that helps us review the power of the pasuk,and a section with practical takeaways.Designed to be used as a daily reader, with one pasuk every day, in ADaily Dose of Pesukim of Bitachon we will discover the amazing powerof just a few words to transform our lives and lead us to the simchah, thejoy, that comes from living a life defined by bitachon.











Sku:
DDOPBH


Author:
Rabbi David Sutton


Isbn 13:
9781422640159


Isbn 10:
1422640159


Pages:
435


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
2/26/2024


Imprint:
Artscroll Mesorah Publications


",Default Title,,,DDOPBH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/DDOPBH.jpg?v=1709087013,True,25.99,862,29.99,1
31941800394849,4543725568097,f-932-2,Miriam Cohen,"['Author_Miriam Cohen', 'Categories_Novels', 'Novels']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Daughter of Two Mothers,"Written by best - selling author Miriam Cohen, A Daughter of Two Mothers is the incredible, true account of a handicapped widow's forced separation from her infant daughter, the years of longing and searching, the legal battle, and the subsequent destruction brought by the Nazis. Open this book and you will step into the world of a generation gone, of pre - and post - war Hungarian Jewry, as young Leichu moves between two communities and their divergent lifestyles. This is a gripping story of separation and reunion, of pure faith and acceptance of G-d's will, and of triumph over despair.




Sku:
F-932-2


Author:
Miriam Cohen


Isbn 10:
1583309322


Isbn 13:
9781583309322


Pages:
540


Binding:
Hardcover


Imprint:
Feldheim Publishers


",Default Title,,,F-932-2,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-932-2.jpg?v=1635958450,True,32.99,995,34.99,1
40566094168263,6895603482823,fm-15,C.T.FRIEDMAN,"['Author_C.T.FRIEDMAN', 'Categories_Shmiras Halashon', 'Shmiras Halashon']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Forgotten Key to our Geulah,"The beauty & importance of our beloved language: YIDDISH




Sku:
FM-15


Author:
C.T.FRIEDMAN


Pages:
277


Size:
6"" x 9""


Binding:
Hardcover


Date:
7/28/2021


Imprint:
Friedman Books


",Default Title,,,FM-15,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/FM-15_40341379-67df-453c-8e68-14ee893dfc39.jpg?v=1635958643,True,15.99,454,0.00,1
43264856981703,7704258183367,roshh,Rabbi Avrohom Yaged,"['Author_Rabbi Avrohom Yaged', 'Categories_General Halacha', 'Categories_Jewish Law', 'General Halacha', 'Jewish Law']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Guide To Refuah on Shabbos,"
Practical HalachosFor Common Medical Situations
Reviewed By Rabbi Yaakov E. ForchheimerThrough his Hebrew-language halachah sefarim, Rabbi AvrohomYaged has earned a stellar reputation for clarifying complex halachahtopics in an easy and understandable way. Now he brings us A Guideto Refuah on Shabbos,, which includes both the general principlesof healing on Shabbos and the halachos of how to deal with specificmedical situations.Dealing with an unexpected medical situation can be challenging.particularly if it occurs on Shabbos, when it's often difficult to consult witha rabbi. A Guide to Refuah on Shabbos is designed to guide us in thosesituations - a ""halachic first-aid manual"" that belongs in every home.
A Guide to Refuah on Shabbos includes a comprehensive index toensure easy access to the relevant halachos, as well as detalled sourcesfor those looking for a deeper understanding of the topic.
""This sefer is worthy to be accepted by bnei Torah, as it is sorelevant, halachah I'maaseh. I am confident that many bneialiyah will have much use from this sefer. Many will benefitfrom the pesakim.""Rav Shmuel Kamenetsky shlitaRosh Hayeshivah of Philadelphia
""It is incumbent upon every Jew to know what to do if heencounters a dangerously ill person. As such, a great servicehas been provided by Rabbi Avrohom Yoged shlita of BethMedrash Govoha, who authored an important work in English,in a clear fashion that makes it accessible to everyone... Ihave studied the entire work, and I have found its words to beaccurate.""Rav Yaakov Forchheimer shlitaPosek of Beth Medrash Govoha
""People can get lost regarding medical issues; now there isa book to answer all their questions... without getting tootechnical, making it a must for every Jewish home... I havealso reviewed the medical content, and I have found it to beaccurate.""Dr. Reuven Shanik, M.D., F.A.A.P.Pediatric Affiliates, P.A.











Sku:
ROSHH


Author:
Rabbi Avrohom Yaged


Isbn 13:
9781422638224


Isbn 10:
1422638227


Pages:
194


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
6/22/2023


Imprint:
Artscroll Mesorah Publications


",Default Title,,,ROSHH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/ROSHH.jpg?v=1687969119,True,20.99,408,23.99,1
41987117809863,7295503007943,9781087929033,Yosef Chaim Elazar Kohn & Yaakov Yosef Reinman,"['Author_Yaakov Yosef Reinman', 'Author_Yosef Chaim Elazar Kohn', 'Categories_Jewish Thought', 'Jewish Thought']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Guide To The Guide,"
A Guide to the Guidefeaturing a short synopsis andchapter-by-chapter summary ofMaimonides' classic masterpiece
A Guide for the Perplexedwith explanatory notesfor contemporary times byYosef Chaim Elazar KohnYaakov Yosef Reinman







Sku:
9781087929033


Author:
Yosef Chaim Elazar Kohn & Yaakov Yosef Reinman


Isbn 13:
9781087929033


Isbn 10:
1087929032


Pages:
415


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
2/10/2022


Imprint:
Shufra Institute Press


",Default Title,,,9781087929033,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/9781087929033.jpg?v=1647903223,True,32.00,726,32.00,1
40351888965831,6830550810823,hfsh,C.B. Weinfeld,"['Author_C.B. Weinfeld', 'Categories_Inspirational & Short Stories', 'Inspirational & Short Stories']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Handful of Stars,"Star (noun): a natural luminous body visible in the sky especially at night; a person who is preeminent in a particular field (from Merriam - Webster Dictionary)
This is a book about""stars."" It's about people who light up the night with their choices. It's about men and women who are""preeminent"" in the daily challenges and struggles that we face. It's about courage and determination and fixing what's broken. And, of course, it's about great stories beautifully told.
Stories like Simi's, the freshly - minted CPA confronting illegal activity and an offer of a bribe. When her dream job becomes a nightmare she must choose between security... and her conscience. Stories like Mottel's, the philanthropist who takes a million dollar loan to keep his Tzedakah obligations, and who finds that Hashem Himself repays the money he owes. And stories like Arianna's, who discovers her stolen heritage in an unbelievable stroke of hashgacha pratis.
Author C.B. Weinfeld has a knack for uncovering engrossing true accounts everywhere - in a tire factory, a pawn shop, a beis medrash. And as she shows us the greatness of other Jews we find, amazingly enough, that we can discover it in ourselves as well. When the sky is darkest, we see the stars' glow much more clearly. When times are tough - that's when our choices light up our world. That's when we can reach the stars.



Sku:
HFSH


Author:
C.B. Weinfeld


Isbn 10:
1422616533


Isbn 13:
9781422616536


Pages:
410


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
10/20/2015


Imprint:
Artscroll Mesorah Publications


",Default Title,,,HFSH,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/653-3_4d674d8e-cdf9-4226-a6e9-87d17676a6ed.jpg?v=1635959032,True,24.99,726,28.99,1
32419801792609,4661070921825,0060915331,Paul Johnson,"['Author_Paul Johnson', 'Categories_History', 'History']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A History of the Jews,"A national bestseller, this brilliant 4000 year survey covers not only Jewish history but he impact of Jewish genius and imagination on the world. By the author of Modern Times: The World From the Twenties to the Eighties.



Sku:
0060915331


Author:
Paul Johnson


Isbn 10:
0060915331


Isbn 13:
9780060915339


Pages:
656


Size:
5.3"" x 8""


Binding:
Paperback


Date:
9/14/1988


Imprint:
Harper Perennial


",Default Title,,,0060915331,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/0060915331.jpg?v=1635953034,True,20.99,454,21.99,1
43127005806791,7641644335303,f-8369,Rabbi Isaac Rice,"['Author_Rabbi Isaac Rice', 'Categories_Haggadahs', 'Categories_Hebrew-English Haggadahs', 'Categories_Holiday Books', 'Haggadahs', 'Hebrew-English Haggadahs', 'Holiday', 'Holiday Books', 'Pesach', 'Pesach Books']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Night Of Teaching Haggadah,"
An Elucidation And Guide To The TextOf The Haggadah For TheSeder Leader And Participant
Everything a parent needs to teachtheir children about yetzias Mitzrayim,emunah, and creating a relationship withHashem can be found right here - in thestructure of the Haggadah and in thewords of Chazal.By showing how to use the text itself to tell the story of yetziasMitzrayim, A Night of Teaching guides both Seder leaders andparticipants to take full advantage of the tremendous opportunitythe Seder night offers. This innovative Haggadah features:• Clear instructions and explanations for all the steps ofthe Seder• Side-by-side Hebrew Haggadah text and English translation• Divrei Torah focused on the essential mitzvah of sippur yetziasMitzrayim• Dedicated space for the user to write their own divrei Torah










Sku:
F-8369


Author:
Rabbi Isaac Rice 


Isbn 13:
9781957579528


Isbn 10:
1957579528


Pages:
183


Size:
7.7"" x 10.3""


Binding:
Hardcover


Date:
3/17/2023


Imprint:
Feldheim Publishers


",Default Title,,,F-8369,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-8369.jpg?v=1679449856,True,19.99,635,21.99,1
41982317494471,7294293115079,f-8170,Rav Yitzchok Alster,"['Author_Rav Yitzchok Alster', 'Categories_Holiday Books', 'Categories_Jewish Law', 'Holiday', 'Holiday Books', 'Jewish Law', 'Pesach', 'Pesach Books']","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",A Night to Remember,"
The Source Of The Final Redemption
A NIGHT TO REMEMBER presents a comprehensiveand in-depth study, revealing the secrets and sanctity ofPesach in a new light.
THIS LIGHT, the light from the ohr ha'ganuz (thehidden light) was originally revealed in the sifrei Maharal.After centuries of neglect, it was rekindled for the Torahworld by the appearance of the famous maamarim ofHagaon Harav Yitzchak Hutner, zt""l, and recorded in hissefarim, Pachad Yitzchak.
IT IS SAID that the Maharal had the keys to Chazal, andRav Hutner had the keys to the understanding of theMaharal, not to exclude his uncanny insights into thewords of the Ramban, the Gra, and many others.
TODAY, forty years after his passing - the years necessaryto understand the mind and ways of the Rav (""adataid'rabbai"") - his inspiration has brought about a crescendoof interest in his Torah, the maamarim. The light hebrought to the world continues to shine brightly.
""He was planted in this generation tobring light to the world and all whodwell in it - a new light""(FROM THE INSCRIPTION ON HIS TOMBSTONE)









Sku:
F-8170


Author:
Rav Yitzchok Alster


Translator:
Rabbi Yehoshia Grant


Isbn 13:
9781988022741


Isbn 10:
1988022746


Pages:
248


Size:
6.3"" x 9.3""


Binding:
Hardcover


Date:
2/28/2022


Imprint:
Feldheim Publishers


",Default Title,,,F-8170,True,True,https://cdn.shopify.com/s/files/1/0093/3625/8657/products/F-8170.jpg?v=1647789315,True,18.99,499,19.99,1
